ID,Year_Birth,Income,Kidhome,Teenhome,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,anciennete_jours,unites_total,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,proba,gain_attendu_par_client,decile
4095,1971,37150.0,1,0,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,-15594,467,False,False,True,False,False,False,False,False,True,False,False,False,False,0.5070630726198279,3.756504580958623,D9
2281,1970,33697.0,1,0,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,-15963,28,False,False,True,False,False,False,False,False,False,True,False,False,False,0.4901710660314358,3.6213685282514865,D9
9930,1944,82716.0,0,0,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,-16014,1167,False,False,False,False,True,False,False,False,False,True,False,False,False,0.48954627747091056,3.6163702197672847,D9
5871,1979,24401.0,0,0,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,-15583,467,False,False,False,True,False,False,False,False,False,False,True,False,False,0.4881456344863091,3.605165075890473,D9
2678,1990,34412.0,1,0,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,-15749,209,False,False,True,False,False,False,False,False,False,True,False,False,False,0.48404033204822206,3.5723226563857766,D8
880,1966,22634.0,0,0,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,-15721,96,False,True,False,False,False,False,False,False,False,False,True,False,False,0.48273268417155213,3.561861473372417,D8
1857,1952,47139.0,1,1,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,-16135,83,False,False,True,False,False,False,False,False,False,True,False,False,False,0.47974433110475234,3.537954648838019,D8
7441,1973,71128.0,1,0,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,-15619,1615,False,False,True,False,False,False,False,True,False,False,False,False,False,0.46910152652103654,3.4528122121682925,D8
5136,1973,65333.0,0,1,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,-16087,798,False,False,True,False,False,False,False,False,False,True,False,False,False,0.46859311543509696,3.448744923480776,D8
5289,1975,41658.0,1,1,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,-15653,72,True,False,False,False,False,False,False,False,False,True,False,False,False,0.46835371006573495,3.44682968052588,D8
3717,1959,61180.0,0,1,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,-16183,704,False,False,True,False,False,False,False,False,True,False,False,False,False,0.465424776135375,3.423398209083,D8
146,1960,76045.0,0,0,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,-16024,1323,False,False,False,False,True,False,False,False,False,True,False,False,False,0.46099791843048665,3.3879833474438934,D8
6292,1986,82333.0,0,0,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,0,-15794,1822,False,False,False,False,True,False,False,False,True,False,False,False,False,0.45480591860802705,3.3384473488642166,D8
1907,1950,63120.0,0,1,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,-15611,1477,False,False,False,True,False,False,False,True,False,False,False,False,False,0.4534919412910237,3.32793553032819,D8
217,1956,64857.0,0,0,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,-15667,1540,False,False,False,True,False,False,False,False,False,True,False,False,False,0.44785607169294134,3.282848573543531,D8
4939,1946,37760.0,0,0,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,-15583,317,False,False,True,False,False,False,False,False,False,False,True,False,False,0.4415456776592946,3.232365421274357,D8
1092,1980,61014.0,0,1,269,129,495,182,43,29,4,9,3,4,7,0,0,0,0,0,0,-15563,1147,False,False,True,False,False,False,False,False,True,False,False,False,False,0.4412291817336779,3.2298334538694236,D8
8685,1977,42014.0,1,0,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,-15569,436,False,False,True,False,False,False,False,False,True,False,False,False,False,0.43985654363711224,3.218852349096898,D8
5564,1969,62882.0,0,1,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,-15561,1338,False,False,True,False,False,False,False,False,False,False,True,False,False,0.43855413287862893,3.2084330630290316,D8
6263,1968,35322.0,1,2,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,-15574,106,False,False,True,False,False,False,False,False,False,False,True,False,False,0.43609967176819575,3.188797374145566,D8
4001,1946,64014.0,2,1,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,-16231,444,False,False,False,False,True,False,False,False,False,False,True,False,False,0.42953271535238596,3.136261722819088,D8
347,1976,40780.0,0,1,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,-15591,377,False,False,True,False,False,False,False,True,False,False,False,False,False,0.42604296823231896,3.108343745858552,D8
9757,1972,84906.0,0,0,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,-15982,1631,False,False,True,False,False,False,False,False,False,False,True,False,False,0.4241930211106376,3.093544168885101,D8
1606,1971,38590.0,1,0,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,-15840,22,False,False,True,False,False,False,False,False,False,False,True,False,False,0.41774287675185906,3.0419430140148727,D8
7892,1969,18589.0,0,0,6,4,25,15,12,13,2,2,1,3,7,0,0,0,0,0,0,-15707,75,False,False,True,False,False,False,False,False,False,True,False,False,False,0.4177306135024363,3.0418449080194905,D8
5837,1967,51479.0,1,1,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,-15702,494,False,False,True,False,False,False,False,False,True,False,False,False,False,0.41499516329000363,3.0199613063200292,D8
2802,1992,87000.0,0,0,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,-15689,961,True,False,False,False,False,False,False,False,True,False,False,False,False,0.41277565380599707,3.0022052304479767,D8
5517,1969,25293.0,1,0,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,-15963,37,False,False,True,False,False,False,False,False,True,False,False,False,False,0.4126150383716576,3.000920306973261,D8
7230,1960,50611.0,0,1,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,-15617,493,False,False,False,False,True,False,False,True,False,False,False,False,False,0.41203671439129413,2.9962937151303533,D8
7373,1952,46610.0,0,2,96,12,96,33,22,43,6,4,1,6,6,0,0,0,0,0,0,-15642,302,False,False,False,False,True,False,False,True,False,False,False,False,False,0.41194076413835184,2.995526113106815,D8
8395,1961,82014.0,0,0,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,0,-15572,1511,False,False,True,False,False,False,False,False,False,True,False,False,False,0.4070918617838047,2.9567348942704377,D8
3277,1955,49431.0,0,1,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,-15555,365,False,False,True,False,False,False,False,True,False,False,False,False,False,0.40427446652601745,2.93419573220814,D8
1777,1980,25965.0,0,0,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,-15590,74,False,True,False,False,False,False,False,False,True,False,False,False,False,0.3958424883012024,2.8667399064096193,D8
1993,1949,58607.0,0,1,867,0,86,0,0,19,3,2,3,9,8,0,1,0,0,0,0,-15697,972,False,False,False,False,True,False,False,False,True,False,False,False,False,0.39202870853237287,2.836229668258983,D8
7108,1965,51390.0,1,1,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,-15591,353,False,False,False,True,False,False,False,False,False,False,False,True,False,0.39060938953243024,2.824875116259442,D8
531,1954,57333.0,0,1,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,-15605,1662,False,False,False,False,True,False,False,True,False,False,False,False,False,0.3876465708062848,2.8011725664502785,D8
7186,1966,30843.0,1,1,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,-16216,35,False,False,False,False,True,False,False,False,False,False,True,False,False,0.3765500717098907,2.7124005736791257,D8
3445,1956,60714.0,0,0,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,-15722,957,False,False,True,False,False,False,False,False,False,True,False,False,False,0.37585571489033437,2.706845719122675,D8
2669,1993,74293.0,0,0,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,-16194,1127,False,False,True,False,False,False,False,False,False,True,False,False,False,0.3727989469411043,2.682391575528835,D8
10648,1982,66664.0,0,0,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,-15608,1289,True,False,False,False,False,False,False,False,False,False,True,False,False,0.37241722720956116,2.6793378176764895,D8
2853,1980,51766.0,1,0,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,-16140,275,False,False,True,False,False,False,False,False,False,True,False,False,False,0.37021531903189303,2.6617225522551444,D8
368,1974,40049.0,0,1,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,-15673,290,False,False,True,False,False,False,False,False,True,False,False,False,False,0.3682165205127362,2.6457321641018896,D8
5687,1980,81702.0,0,0,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,-15606,1633,False,False,True,False,False,False,False,True,False,False,False,False,False,0.36469437116515263,2.6175549693212212,D8
11056,1974,72099.0,0,0,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,-15640,1188,False,False,True,False,False,False,False,False,True,False,False,False,False,0.36005369869637954,2.5804295895710365,D8
9589,1948,82032.0,0,0,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,-16165,1234,False,False,False,False,True,False,False,False,False,False,False,True,False,0.35949413101277733,2.575953048102219,D8
9952,1947,78093.0,0,0,368,32,639,13,43,10,1,4,7,5,1,0,0,0,0,0,0,-16050,1105,False,False,False,True,False,False,False,False,False,False,True,False,False,0.35670845275194785,2.553667622015583,D8
10702,1984,52413.0,1,0,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,-15647,450,False,False,True,False,False,False,False,False,False,True,False,False,False,0.35493420354175237,2.539473628334019,D8
1045,1965,52117.0,0,1,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,-15568,279,False,False,True,False,False,False,False,False,False,False,True,False,False,0.3543306257562386,2.534645006049909,D8
3483,1958,48192.0,0,0,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,-15801,1526,False,False,True,False,False,False,False,False,True,False,False,False,False,0.35114782082220697,2.509182566577656,D8
10652,1957,65487.0,0,0,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,-16080,1169,False,False,False,True,False,False,False,False,False,False,True,False,False,0.34925521667420784,2.494041733393663,D8
7010,1965,70924.0,0,0,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,-16167,1363,True,False,False,False,False,False,False,False,True,False,False,False,False,0.3486469890476371,2.489175912381097,D8
10176,1968,57107.0,0,1,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,-15576,416,False,False,True,False,False,False,False,False,False,True,False,False,False,0.34561246797704503,2.4648997438163605,D8
8601,1980,80011.0,0,1,421,76,536,82,178,102,2,8,6,5,4,0,0,0,0,0,0,-15824,1395,False,False,True,False,False,False,False,False,True,False,False,False,False,0.33736673297357345,2.3989338637885878,D8
2929,1976,20180.0,0,0,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,-15756,137,False,False,True,False,False,False,False,False,False,True,False,False,False,0.336639328386133,2.393114627089064,D8
1407,1986,20425.0,1,0,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,-15642,57,False,True,False,False,False,False,False,False,True,False,False,False,False,0.3308201471868318,2.3465611774946544,D8
7297,1973,7500.0,1,0,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,-16065,57,False,False,True,False,False,False,False,False,False,True,False,False,False,0.3289046349331553,2.3312370794652426,D8
8652,1946,37760.0,0,0,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,-15583,317,False,False,True,False,False,False,False,False,False,False,True,False,False,0.32739396345219623,2.31915170761757,D8
7798,1972,46344.0,0,1,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,-15688,429,True,False,False,False,False,False,False,False,False,False,True,False,False,0.32679437071958795,2.3143549657567037,D8
6086,1955,80395.0,0,0,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,-16032,1380,False,False,True,False,False,False,False,False,True,False,False,False,False,0.3265515889988306,2.312412711990645,D8
35,1987,25545.0,1,0,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,0,-15591,210,False,False,True,False,False,False,False,False,True,False,False,False,False,0.32523841188940317,2.3019072951152255,D8
10872,1969,55212.0,0,1,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,-15667,1182,False,False,False,False,True,False,False,False,True,False,False,False,False,0.3186917286412626,2.249533829130101,D8
4749,1968,58554.0,1,1,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,-15609,586,False,False,True,False,False,False,False,False,False,False,True,False,False,0.3184402368723675,2.24752189497894,D8
2408,1976,58597.0,1,1,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,-15664,733,False,False,True,False,False,False,False,False,True,False,False,False,False,0.31572076074995675,2.225766085999654,D8
9360,1982,37040.0,0,0,86,2,73,69,38,48,1,4,2,5,8,0,0,0,0,0,0,-15560,316,False,False,True,False,False,False,False,False,True,False,False,False,False,0.3125205350908615,2.200164280726892,D8
9645,1968,64590.0,0,0,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,-15627,1338,False,False,True,False,False,False,False,False,True,False,False,False,False,0.30933959550515555,2.1747167640412446,D8
9246,1985,40101.0,1,0,171,3,129,26,24,62,4,6,1,6,7,0,0,0,0,0,0,-15627,415,False,False,False,True,False,False,False,False,False,False,True,False,False,0.307889744507807,2.163117956062456,D8
8895,1985,70596.0,0,0,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,-15618,968,False,False,True,False,False,False,False,False,False,True,False,False,False,0.30112627584787444,2.1090102067829957,D8
9986,1982,19444.0,1,0,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,0,-16123,54,False,False,True,False,False,False,False,False,False,False,True,False,False,0.29957771341742645,2.0966217073394118,D8
5150,1979,20194.0,1,0,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,-15691,47,False,True,False,False,False,False,False,False,False,True,False,False,False,0.29242205181313197,2.039376414505056,D8
7532,1980,43586.0,0,1,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,-15582,132,False,False,True,False,False,False,False,False,True,False,False,False,False,0.2912786599737845,2.030229279790276,D8
6715,1948,60200.0,0,1,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,-15707,685,False,False,False,False,True,False,False,False,False,True,False,False,False,0.28957759314065645,2.016620745125252,D8
1743,1974,69719.0,0,0,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,-16216,801,False,False,True,False,False,False,False,False,False,True,False,False,False,0.2885067350526197,2.008053880420958,D7
1087,1975,22669.0,1,0,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,-15847,173,False,False,False,True,False,False,False,False,False,False,True,False,False,0.28826951532202594,2.0061561225762077,D7
10037,1993,74293.0,0,0,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,-16194,1127,False,False,True,False,False,False,False,False,False,True,False,False,False,0.287762207706357,2.0020976616508563,D7
5841,1966,60894.0,0,1,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,-15884,832,False,False,True,False,False,False,False,False,False,False,True,False,False,0.2871533127331027,1.9972265018648214,D7
9289,1979,36781.0,1,0,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,-16170,63,False,False,True,False,False,False,False,False,True,False,False,False,False,0.287056006863289,1.9964480549063122,D7
3657,1986,39146.0,1,0,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,-15750,165,False,False,True,False,False,False,False,False,False,True,False,False,False,0.2869933195654815,1.9959465565238521,D7
9687,1975,73170.0,0,0,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,-16221,726,False,False,True,False,False,False,False,False,False,True,False,False,False,0.2867136521070679,1.9937092168565431,D7
793,1973,20895.0,1,0,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,-15619,45,False,False,True,False,False,False,False,False,True,False,False,False,False,0.2833549008663016,1.9668392069304128,D7
10530,1959,67786.0,0,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,-16046,1156,False,False,False,False,True,False,False,False,False,False,False,True,False,0.28155706539755504,1.9524565231804403,D7
8181,1978,38593.0,1,0,51,12,49,17,24,24,3,4,1,3,8,0,0,0,0,0,0,-15961,177,True,False,False,False,False,False,False,False,False,True,False,False,False,0.2808796646161841,1.9470373169294726,D7
2181,1970,70617.0,0,0,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,-15879,1280,False,False,True,False,False,False,False,False,True,False,False,False,False,0.2797056685549659,1.9376453484397274,D7
807,1969,44602.0,1,1,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,-16116,292,False,False,False,True,False,False,False,False,False,False,True,False,False,0.27793991041555305,1.9235192833244243,D7
10673,1976,68397.0,0,1,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,-16026,1416,False,False,False,False,True,False,False,False,True,False,False,False,False,0.276762009709085,1.9140960776726799,D7
7972,1955,72906.0,0,0,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,-15965,1151,False,False,True,False,False,False,False,False,False,True,False,False,False,0.2764761562528853,1.9118092500230823,D7
3678,1973,60208.0,1,1,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,-15620,656,False,False,True,False,False,False,False,False,False,False,False,True,False,0.2756950839796208,1.9055606718369662,D7
3560,1952,83844.0,0,0,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,-15837,1574,False,False,True,False,False,False,False,False,False,False,True,False,False,0.2752267077843972,1.9018136622751773,D7
7011,1973,33471.0,1,0,43,2,27,0,9,12,3,3,0,4,7,0,0,0,0,0,0,-15625,93,False,False,True,False,False,False,False,False,True,False,False,False,False,0.27359128392905435,1.8887302714324348,D7
3120,1981,38547.0,1,0,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,-15945,22,False,False,True,False,False,False,False,False,False,False,True,False,False,0.27220296369804814,1.877623709584385,D7
9491,1984,23976.0,1,0,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,-16066,66,False,False,True,False,False,False,False,False,False,False,True,False,False,0.2702611809649725,1.8620894477197798,D7
1331,1977,35790.0,1,0,12,6,20,30,1,3,2,2,0,3,7,0,0,0,0,0,0,-15707,72,False,False,True,False,False,False,False,False,False,True,False,False,False,0.26821688507663694,1.8457350806130954,D7
7966,1959,80982.0,1,1,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,-15713,1191,False,False,True,False,False,False,False,False,False,True,False,False,False,0.2658135543492411,1.8265084347939287,D7
8955,1957,40451.0,0,2,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,-16117,49,False,False,False,False,True,False,False,False,False,False,True,False,False,0.2648486741380873,1.8187893931046986,D7
4756,1952,63998.0,0,0,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,-16059,1168,True,False,False,False,False,False,False,True,False,False,False,False,False,0.26200749792400446,1.7960599833920357,D7
4271,1989,38683.0,1,0,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,-15617,341,True,False,False,False,False,False,False,False,False,False,True,False,False,0.25838297122225484,1.7670637697780387,D7
1362,1972,31907.0,0,0,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,-15768,449,False,False,True,False,False,False,False,False,False,True,False,False,False,0.25781575370872206,1.7625260296697765,D7
5046,1958,78331.0,0,1,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,-16093,1638,False,False,True,False,False,False,False,True,False,False,False,False,False,0.2532880245907901,1.7263041967263206,D7
6728,1985,29103.0,1,0,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,-15579,48,False,False,True,False,False,False,False,False,False,False,True,False,False,0.25311647187508385,1.7249317750006707,D7
1717,1988,39747.0,1,0,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,-16173,273,False,False,True,False,False,False,False,False,False,True,False,False,False,0.25077145167561166,1.7061716134048932,D7
5147,1948,90842.0,0,0,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,-15915,1424,False,False,True,False,False,False,False,False,False,True,False,False,False,0.24770884202989715,1.6816707362391772,D7
11030,1976,33181.0,1,0,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,-16073,16,False,False,False,True,False,False,False,False,True,False,False,False,False,0.24634771856865925,1.670781748549274,D7
8870,1984,35196.0,1,0,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,-15657,497,False,False,True,False,False,False,False,False,False,False,True,False,False,0.24197513024660958,1.6358010419728766,D7
10057,1951,72282.0,0,0,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,-15905,1331,False,False,True,False,False,False,False,False,False,True,False,False,False,0.24116366436011563,1.629309314880925,D7
4058,1955,61284.0,0,0,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,-15990,811,False,False,False,False,True,False,False,False,False,True,False,False,False,0.24074499512044134,1.6259599609635307,D7
10660,1957,66726.0,1,1,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,-16082,438,False,False,False,True,False,False,False,False,True,False,False,False,False,0.24067286224194603,1.6253828979355682,D7
7321,1962,76081.0,0,0,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,-16213,1033,False,False,True,False,False,False,False,False,False,False,True,False,False,0.24039394041735992,1.6231515233388794,D7
4331,1978,85738.0,0,0,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,-16093,1371,False,False,False,True,False,False,False,False,False,False,True,False,False,0.2397311503915464,1.6178492031323712,D7
5907,1952,33444.0,1,1,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,-15647,18,False,False,False,True,False,False,False,False,True,False,False,False,False,0.23936612963127968,1.6149290370502374,D7
254,1955,53863.0,0,1,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,-16207,473,False,False,True,False,False,False,False,False,False,False,True,False,False,0.2377107266077284,1.6016858128618272,D7
4817,1956,22304.0,0,0,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,-15556,18,False,False,True,False,False,False,False,True,False,False,False,False,False,0.2372858927344977,1.5982871418759816,D7
4769,1977,57954.0,1,1,456,4,24,0,0,9,7,8,2,6,7,0,1,0,0,0,0,-16239,493,False,False,False,True,False,False,False,False,False,False,True,False,False,0.23350930216352012,1.5680744173081609,D7
4967,1960,38201.0,0,1,233,0,23,0,0,12,4,5,1,5,8,0,0,0,0,0,0,-15793,268,False,False,False,False,True,False,False,False,False,False,True,False,False,0.23098969012132953,1.5479175209706362,D7
10968,1969,57731.0,0,1,266,21,300,65,8,44,4,8,8,6,6,0,0,0,0,0,0,-15667,704,False,False,True,False,False,False,False,False,False,True,False,False,False,0.2305546518945892,1.5444372151567136,D7
4973,1970,20587.0,1,0,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,-16201,25,False,False,True,False,False,False,False,False,False,True,False,False,False,0.2296922383411554,1.5375379067292432,D7
10691,1960,28520.0,1,1,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,-15870,43,False,False,False,True,False,False,False,False,True,False,False,False,False,0.22905142480476876,1.53241139843815,D7
6982,1976,74068.0,0,0,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,-15783,1581,False,False,True,False,False,False,False,False,True,False,False,False,False,0.22837627867322888,1.527010229385831,D7
5253,1956,54603.0,1,1,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,-15895,227,False,False,False,True,False,False,False,False,False,False,True,False,False,0.22795431815980283,1.5236345452784226,D7
9736,1980,41850.0,1,1,53,5,19,2,13,4,3,3,0,3,8,0,0,0,0,0,0,-15698,96,False,False,True,False,False,False,False,False,True,False,False,False,False,0.2266081608520677,1.5128652868165415,D7
1519,1972,38578.0,1,1,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,-15878,73,False,False,False,False,True,False,False,False,False,True,False,False,False,0.22641059160692145,1.5112847328553716,D7
9215,1980,43974.0,1,0,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,-15686,551,False,False,False,False,True,False,False,False,True,False,False,False,False,0.22572115102876653,1.5057692082301322,D7
7807,1974,44989.0,0,1,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,-15595,369,False,False,True,False,False,False,False,False,True,False,False,False,False,0.22435399196466915,1.4948319357173532,D7
4597,1970,82072.0,0,0,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,-15888,2018,False,False,False,False,True,False,False,False,False,False,True,False,False,0.2211893021255642,1.4695144170045136,D7
1381,1982,38513.0,1,0,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,-16098,324,False,False,False,False,True,False,False,False,False,True,False,False,False,0.21976799909877487,1.458143992790199,D7
979,1975,33249.0,1,0,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,-15756,112,False,False,True,False,False,False,False,False,False,True,False,False,False,0.218466647635472,1.447733181083776,D7
9653,1975,35797.0,0,1,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,-15629,68,False,False,True,False,False,False,False,False,True,False,False,False,False,0.2177679578751814,1.4421436630014512,D7
2963,1979,75507.0,0,0,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,-16192,1440,False,False,True,False,False,False,False,False,False,False,True,False,False,0.21724189447577222,1.4379351558061777,D7
10032,1976,12571.0,1,0,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,-16088,53,False,False,True,False,False,False,False,True,False,False,False,False,False,0.21633783012105864,1.430702640968469,D7
6497,1960,51651.0,0,1,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,-15651,433,False,False,True,False,False,False,False,False,True,False,False,False,False,0.21407166060047242,1.4125732848037793,D7
9855,1952,62000.0,0,1,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,-15942,1020,False,False,False,False,True,False,False,False,False,True,False,False,False,0.21231203824003778,1.3984963059203022,D7
10897,1974,67445.0,0,1,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,-15564,1174,False,False,True,False,False,False,False,False,True,False,False,False,False,0.212118681532042,1.396949452256336,D7
4945,1953,53653.0,0,0,815,10,239,28,10,108,2,10,4,12,6,0,0,0,0,0,0,-15651,1210,False,False,True,False,False,False,False,False,False,False,False,True,False,0.21154912168447862,1.392392973475829,D7
5491,1951,47352.0,0,1,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,-15806,319,False,False,False,True,False,False,False,False,False,False,True,False,False,0.20537547603837836,1.3430038083070268,D7
4855,1974,30351.0,1,0,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,-15862,46,False,False,False,False,True,False,False,False,False,False,True,False,False,0.20344219566856117,1.3275375653484893,D7
6230,1971,44421.0,1,1,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,-15751,189,False,False,True,False,False,False,False,True,False,False,False,False,False,0.2027611633143509,1.3220893065148072,D7
